Id,Sample_id,File_name,Default,Type,Severity,Label
447,202400447,blob_CGraphPanelExtender.java,blob,Class,none,0
448,202400448,blob_ProviderUtil.java,blob,Class,none,0
449,202400449,blob_FailFunction.java,blob,Class,none,0
450,202400450,blob_GetObject.java,blob,Class,none,0
451,202400451,blob_JmxSupport.java,blob,class,minor,1
452,202400452,blob_JobDefinitionLocator.java,blob,Class,none,0
453,202400453,blob_MetricNames.java,blob,Class,none,0
454,202400454,blob_RequestCounter.java,blob,Class,none,0
455,202400455,blob_FilterComparator.java,blob,Class,none,0
456,202400456,blob_PredicateUtils.java,blob,Class,none,0
457,202400457,blob_PasswordPolicyDetailsPage.java,blob,class,critical,1
458,202400458,blob_NERPhraseGeneralizer.java,blob,Class,none,0
459,202400459,blob_AbstractIterativeTask.java,blob,Class,none,0
460,202400460,blob_check_hms_seq_num_argsStandardScheme.java,blob,Class,none,0
461,202400461,blob_QuestionGreedy.java,blob,Class,none,0
462,202400462,blob_PostgreSQLDatabaseFunctions.java,blob,class,major,1
463,202400463,blob_RegisterAction.java,blob,Class,none,0
464,202400464,blob_GetStackSpaceFactory.java,blob,Class,none,0
465,202400465,blob_RemoteWasbDelegationTokenManager.java,blob,class,minor,1
466,202400466,blob_Region.java,blob,Class,none,0
467,202400467,blob_Range.java,blob,Class,none,0
468,202400468,blob_UniquePredicate.java,blob,Class,none,0
469,202400469,blob_AbstractRuntime.java,blob,Class,none,0
470,202400470,blob_SQLResultStage.java,blob,Class,none,0
471,202400471,blob_MaskFormatAnnotationFormatterFactory.java,blob,Class,none,0
472,202400472,blob_GpuResourceHandlerImpl.java,blob,Class,none,0
473,202400473,blob_ConstantInteger.java,blob,Class,none,0
474,202400474,blob_JPAURelationship.java,blob,Class,none,0
475,202400475,blob_WebClientOutput.java,blob,Class,none,0
476,202400476,blob_FileSystemSpoolOutTarget.java,blob,Class,none,0
477,202400477,blob_CloudPayloadGZipEncoder.java,blob,Class,none,0
478,202400478,blob_SessionMap.java,blob,Class,none,0
479,202400479,blob_CIntField.java,blob,Class,none,0
480,202400480,blob_MultiResponse200.java,blob,Class,none,0
481,202400481,blob_LimitInputStream.java,blob,Class,none,0
482,202400482,blob_CitrixOvsFetchInterfaceCommandWrapper.java,blob,Class,none,0
483,202400483,blob_DestroyCommand.java,blob,Class,none,0
484,202400484,blob_CollectionFunctionals.java,blob,Class,none,0
485,202400485,blob_RunningCount.java,blob,Class,none,0
486,202400486,blob_DbAction.java,blob,class,minor,1
487,202400487,blob_CopyRowsOperation.java,blob,Class,none,0
488,202400488,blob_PortMapperImpl.java,blob,Class,none,0
489,202400489,blob_UpdateCacheAcrossDifferentClientsIT.java,blob,Class,none,0
490,202400490,blob_PhTypeUtil.java,blob,class,minor,1
491,202400491,blob_Formatter.java,blob,Class,none,0
492,202400492,blob_Capability.java,blob,Class,none,0
493,202400493,blob_ImageSource.java,blob,Class,none,0
494,202400494,blob_DefaultArtifact.java,blob,Class,none,0
495,202400495,blob_HaveSpaceContract.java,blob,Class,none,0
496,202400496,blob_GetRejectedListMethod.java,blob,Class,none,0
497,202400497,blob_CommandImpl.java,blob,Class,none,0
498,202400498,blob_DataSourceNodeProvider.java,blob,Class,none,0
499,202400499,blob_SessionPersistenceApi.java,blob,Class,none,0
500,202400500,blob_SystemUtils.java,blob,Class,none,0
501,202400501,blob_DirectRabbitListenerContainerFactoryConfigurer.java,blob,Class,none,0
502,202400502,blob_DataView.java,blob,Class,none,0
503,202400503,blob_LockHandler.java,blob,Class,none,0
504,202400504,blob_PersistentReplicatedTestBase.java,blob,class,critical,1
505,202400505,blob_ContainersMonitorEvent.java,blob,Class,none,0
506,202400506,blob_Adapter.java,blob,Class,none,0
507,202400507,blob_ListEditDistanceSearchModifierFactory.java,blob,Class,none,0
508,202400508,blob_OsgiRequirementAdapter.java,blob,Class,none,0
509,202400509,blob_DialogTextEditor.java,blob,Class,none,0
510,202400510,blob_State.java,blob,Class,none,0
511,202400511,blob_AbstractLs.java,blob,Class,none,0
512,202400512,blob_DefaultUpdatePolicyAnalyzer.java,blob,Class,none,0
513,202400513,blob_CocoonRunnable.java,blob,Class,none,0
514,202400514,blob_FingerClient.java,blob,Class,none,0
515,202400515,blob_BridgeVifDriver.java,blob,class,minor,1
516,202400516,blob_AsynchronousFileIOChannel.java,blob,Class,none,0
517,202400517,blob_ShadowIcon.java,blob,Class,none,0
518,202400518,blob_TransactionalCache.java,blob,Class,none,0
519,202400519,blob_CountCondition.java,blob,Class,none,0
520,202400520,blob__Repository4Soap_QueryPendingSetsWithLocalWorkspaces.java,blob,class,minor,1
521,202400521,blob_SftpServerSubSystemEventListener.java,blob,Class,none,0
522,202400522,blob_TezClientUtils.java,blob,class,minor,1
523,202400523,blob_RMDeliveryInterceptor.java,blob,Class,none,0
524,202400524,blob_VectorFileSinkDesc.java,blob,Class,none,0
525,202400525,blob_AvalonServiceManager.java,blob,Class,none,0
526,202400526,blob_ConvertFromJsonNullableInput.java,blob,Class,none,0
527,202400527,blob_REEFScheduler.java,blob,Class,none,0
528,202400528,blob_SwitchToWorkspaceAction.java,blob,Class,none,0
529,202400529,blob_IssueCommentsFeed.java,blob,Class,none,0
530,202400530,blob_NioServerListener.java,blob,class,minor,1
531,202400531,blob_FunctionProvider.java,blob,Class,none,0
532,202400532,blob_ZStream.java,blob,Class,none,0
533,202400533,blob_Foo.java,blob,Class,none,0
534,202400534,blob_IndexRecord.java,blob,Class,none,0
535,202400535,blob_JpegRewriter.java,blob,class,major,1
536,202400536,blob_DQ_PositionalAccuracy.java,blob,Class,none,0
537,202400537,blob_RunDirJobSubmitter.java,blob,Class,none,0
538,202400538,blob_LensJdbcStatement.java,blob,Class,none,0
539,202400539,blob_CondList.java,blob,Class,none,0
540,202400540,blob_PayerHandler.java,blob,Class,none,0
541,202400541,blob_Procedure.java,blob,Class,none,0
542,202400542,blob_HttpRequestBuilder.java,blob,Class,none,0
543,202400543,blob_FirstPaintListener.java,blob,Class,none,0
544,202400544,blob_Customer230.java,blob,Class,none,0
545,202400545,blob_SinkNodeFactory.java,blob,Class,none,0
546,202400546,blob_Listeners.java,blob,Class,none,0
547,202400547,blob_DeleteAclsResult.java,blob,Class,none,0
548,202400548,blob_HandleConfigDriveIsoCommand.java,blob,Class,none,0
549,202400549,blob_Hierarchy.java,blob,Class,none,0
550,202400550,blob_DIRuntimeException.java,blob,Class,none,0
551,202400551,blob_VirtualMemoryTracker.java,blob,Class,none,0
552,202400552,blob_DeleteFirewallRuleCmd.java,blob,Class,none,0
553,202400553,blob_CertificateCleanupUtil.java,blob,Class,none,0
554,202400554,blob_MultimediaContentHandlers.java,blob,Class,none,0
555,202400555,blob_CNameHelp.java,blob,Class,none,0
556,202400556,blob_Mixin.java,blob,Class,none,0
557,202400557,blob_DeviceTabPackagesDescriptor.java,blob,Class,none,0
558,202400558,blob_SafeFileOutputStream.java,blob,class,minor,1
559,202400559,blob_CachePolicyConfOther.java,blob,Class,none,0
560,202400560,blob_PeerProcedureHandler.java,blob,Class,none,0
561,202400561,blob_NoopTrustManager.java,blob,Class,none,0
562,202400562,blob_VisualizationModel.java,blob,class,minor,1
563,202400563,blob_WindowActionMappingListener.java,blob,Class,none,0
564,202400564,blob_NeverDeduplicator.java,blob,Class,none,0
565,202400565,blob_ConnectionPool.java,blob,Class,none,0
566,202400566,blob_AbstractPreferencePropertyMonitor.java,blob,Class,none,0
567,202400567,blob_LinkFrame.java,blob,Class,none,0
568,202400568,blob_ValueInstance.java,blob,Class,none,0
569,202400569,blob_RuleRegistryImpl.java,blob,class,critical,1
570,202400570,blob_MethodSecurityInterceptor.java,blob,Class,none,0
571,202400571,blob_BaseScriptEvalUtil.java,blob,class,major,1
572,202400572,blob_DataProviderException.java,blob,Class,none,0
573,202400573,blob_PherfMainIT.java,blob,Class,none,0
574,202400574,blob_PaletteToolbar.java,blob,Class,none,0
575,202400575,blob_removeSpecNimbus.java,blob,Class,none,0
576,202400576,blob_GitHubUser.java,blob,Class,none,0
577,202400577,blob__BuildWebServiceSoap_QueryBuildDefinitionsByUriResponse.java,blob,Class,none,0
578,202400578,blob_LaunchRequest.java,blob,Class,none,0
579,202400579,blob_ScriptDataSetAdapter.java,blob,Class,none,0
580,202400580,blob_AddDelta.java,blob,Class,none,0
581,202400581,blob_EP_HCenter.java,blob,Class,none,0
582,202400582,blob_GenericNumericVectorNode.java,blob,Class,none,0
583,202400583,blob_HttpServer.java,blob,Class,none,0
584,202400584,blob_Split.java,blob,Class,none,0
585,202400585,blob_LegendFont.java,blob,Class,none,0
586,202400586,blob_CompoundHorizontalPlacement.java,blob,Class,none,0
587,202400587,blob_StandardDocFile.java,blob,Class,none,0
588,202400588,blob_ArithExpr_mulContext.java,blob,Class,none,0
589,202400589,blob_KafkaZKOptionMixin.java,blob,Class,none,0
590,202400590,blob_ReplaceRecord.java,blob,Class,none,0
591,202400591,blob_ConvertType.java,blob,Class,none,0
592,202400592,blob_MediaParser.java,blob,Class,none,0
593,202400593,blob_InvalidParameterTypeMarkerResolutionGenerator.java,blob,Class,none,0
594,202400594,blob_ServiceAuthenticationDetailsSource.java,blob,Class,none,0
595,202400595,blob_IncrementalIndexCursor.java,blob,Class,none,0
596,202400596,blob_ValueCommons.java,blob,Class,none,0
597,202400597,blob_GridQueryCancelRequest.java,blob,Class,none,0
598,202400598,blob_DispatcherReqRespTests5S_SPEC2_19_ForwardServletActionRequest.java,blob,Class,none,0
599,202400599,blob_NullSafeFunction.java,blob,Class,none,0
600,202400600,blob_NoOpStageHandler.java,blob,Class,none,0
601,202400601,blob_NamespacedNamesEnumeration.java,blob,Class,none,0
602,202400602,blob_GiraphTextInputFormat.java,blob,Class,none,0
603,202400603,blob_DoubleGroupByResultHolder.java,blob,Class,none,0
604,202400604,blob_DummyClob.java,blob,Class,none,0
605,202400605,blob_WeightedMultiWorkUnit.java,blob,Class,none,0
606,202400606,blob_LoadBalancerApi.java,blob,Class,none,0
607,202400607,blob_AvlNode.java,blob,Class,none,0
608,202400608,blob_ProviderCreditReversalDetails.java,blob,Class,none,0
609,202400609,blob_FluoOracleImpl.java,blob,Class,none,0
610,202400610,blob_NearCacheUpdates.java,blob,Class,none,0
611,202400611,blob_ExponentialRandomBackOffContext.java,blob,Class,none,0
612,202400612,blob_TestRunConfiguration.java,blob,Class,none,0
613,202400613,blob_ReportType.java,blob,Class,none,0
614,202400614,blob_TaskRemoval.java,blob,Class,none,0
615,202400615,blob_ReflectivePropertyAccessor.java,blob,Class,none,0
616,202400616,blob_Rule.java,blob,Class,none,0
617,202400617,blob_SetAccessControlEntriesInfo.java,blob,Class,none,0
618,202400618,blob_PKWareExtraHeader.java,blob,Class,none,0
619,202400619,blob_PutFileMetadataRequestStandardScheme.java,blob,Class,none,0
620,202400620,blob_ShellFactoryImpl.java,blob,Class,none,0
621,202400621,blob_CreateProcedureAction.java,blob,Class,none,0
622,202400622,blob_DoubleNotPackedWriters.java,blob,Class,none,0
623,202400623,blob_LiteralKey.java,blob,Class,none,0
624,202400624,blob_Arguments.java,blob,Class,none,0
625,202400625,blob_TfsGitTreeEntriesJson.java,blob,Class,none,0
626,202400626,blob_NameMappings.java,blob,Class,none,0
627,202400627,blob_PostgresDatabaseAccessor.java,blob,Class,none,0
628,202400628,blob_Tan.java,blob,Class,none,0
629,202400629,blob_PutOptions.java,blob,Class,none,0
630,202400630,blob_NamedField.java,blob,Class,none,0
631,202400631,blob_InvalidPackaging.java,blob,Class,none,0
632,202400632,blob_TezProgressMonitorStatusMapper.java,blob,Class,none,0
633,202400633,blob_NamedChannel.java,blob,Class,none,0
634,202400634,blob_FlowContainerLayout.java,blob,Class,none,0
635,202400635,blob_ResolveClasspathsHandler.java,blob,Class,none,0
636,202400636,blob_JvmUpperBoundImplCustom.java,blob,Class,none,0
637,202400637,blob_RemoveNode.java,blob,Class,none,0
638,202400638,blob_HttpPlaceholderRequest.java,blob,Class,none,0
639,202400639,blob_CheckpointStatsSnapshot.java,blob,Class,none,0
640,202400640,blob_BasicAttributeSensor.java,blob,Class,none,0
641,202400641,blob_MongoDocumentUpdater.java,blob,Class,none,0
642,202400642,blob_VertexItemProvider.java,blob,Class,none,0
643,202400643,blob_DecorrelateProgram.java,blob,Class,none,0
644,202400644,blob_SystemLoggingModule.java,blob,Class,none,0
645,202400645,blob_AbstractRankerBolt.java,blob,Class,none,0
646,202400646,blob_OneArgFunction.java,blob,Class,none,0
647,202400647,blob_BinaryOperatorHelper.java,blob,Class,none,0
648,202400648,blob_WritableSerializer.java,blob,Class,none,0
649,202400649,blob_XComparator.java,blob,Class,none,0
650,202400650,blob_RepositoryCapabilities.java,blob,Class,none,0
651,202400651,blob_SingleCodetemplateSyntacticSequencer.java,blob,Class,none,0
652,202400652,blob_DatabaseTestCases.java,blob,Class,none,0
653,202400653,blob_ContextualView.java,blob,Class,none,0
654,202400654,blob_NumericRange.java,blob,Class,none,0
655,202400655,blob_JPAModSeqProvider.java,blob,Class,none,0
656,202400656,blob_DiscoveryListener.java,blob,Class,none,0
657,202400657,blob_SubmitTransitionXCommand.java,blob,Class,none,0
658,202400658,blob_EESupportedGroupsProducer.java,blob,Class,none,0
659,202400659,blob_Equal.java,blob,Class,none,0
660,202400660,blob_ClassDiscoveryFilter.java,blob,Class,none,0
661,202400661,blob_ExtensionMethodNode.java,blob,Class,none,0
662,202400662,blob_TruffleNFI_DLL.java,blob,class,minor,1
663,202400663,blob_JobExecutionInfoResource.java,blob,Class,none,0
664,202400664,blob_CompositeConversionService.java,blob,Class,none,0
665,202400665,blob_OutputScanner.java,blob,Class,none,0
666,202400666,blob_StartupConfiguration.java,blob,class,minor,1
667,202400667,blob_Value.java,blob,Class,none,0
668,202400668,blob_AUTClient.java,blob,Class,none,0
669,202400669,blob_VMSVersioningFTPEntryParser.java,blob,Class,none,0
670,202400670,blob_JaxrsEndPointAnalyzer.java,blob,Class,none,0
671,202400671,blob__ClientService4Soap_GetMetadataEx2.java,blob,Class,none,0
672,202400672,blob_CCIndexingFilter.java,blob,Class,none,0
673,202400673,blob_HistoryClientService.java,blob,class,critical,1
674,202400674,blob_XmlUtils.java,blob,Class,none,0
675,202400675,blob_Supplier.java,blob,Class,none,0
676,202400676,blob_Corner.java,blob,Class,none,0
677,202400677,blob_TypeDeclaration.java,blob,Class,none,0
678,202400678,blob_TailLogRequest.java,blob,Class,none,0
679,202400679,blob_ModifierOp.java,blob,Class,none,0
680,202400680,blob_ActionNamesAction.java,blob,Class,none,0
681,202400681,blob_BasicDirectoryModel.java,blob,Class,none,0
682,202400682,blob_CitrixOvsSetTagAndFlowCommandWrapper.java,blob,Class,none,0
683,202400683,blob_SizeBoundQueue.java,blob,Class,none,0
684,202400684,blob_IfElseNode.java,blob,Class,none,0
685,202400685,blob_UserDao.java,blob,class,minor,1
686,202400686,blob_FileAlterationListener.java,blob,Class,none,0
687,202400687,blob_AjaxButton.java,blob,Class,none,0
688,202400688,blob_StringBlob.java,blob,Class,none,0
689,202400689,blob_H2MergerTokenFactory.java,blob,Class,none,0
690,202400690,blob_DevicePackageDownloadOperation.java,blob,Class,none,0
691,202400691,blob_CAddress.java,blob,class,minor,1
692,202400692,blob_FlowRegionElement.java,blob,Class,none,0
693,202400693,blob_CoordJobsXCommand.java,blob,Class,none,0
694,202400694,blob_School.java,blob,Class,none,0
695,202400695,blob_FindInMethod.java,blob,class,minor,1
696,202400696,blob_CassandraSieveRepositoryModule.java,blob,class,major,1
697,202400697,blob_IXOR.java,blob,Class,none,0
698,202400698,blob_GetValidWriteIdsResponseStandardScheme.java,blob,Class,none,0
699,202400699,blob_GlobbingPathHelper.java,blob,class,minor,1
700,202400700,blob_BlockMissingException.java,blob,Class,none,0
701,202400701,blob_IssueResolutionAcceptor.java,blob,Class,none,0
702,202400702,blob_AsynchronousRunner.java,blob,Class,none,0
703,202400703,blob_BaseColumnInfo.java,blob,Class,none,0
704,202400704,blob_JwtKeyStoreConfiguration.java,blob,Class,none,0
705,202400705,blob_ListCrossConnectGroupsRequest.java,blob,Class,none,0
706,202400706,blob_AppleSingleDecoderStream.java,blob,Class,none,0
707,202400707,blob_RouteOptions.java,blob,Class,none,0
708,202400708,blob_CoderHelpers.java,blob,Class,none,0
709,202400709,blob_LocaleUtility.java,blob,Class,none,0
710,202400710,blob_ShapeRenderingManager.java,blob,Class,none,0
711,202400711,blob_MetricsSystemImpl.java,blob,class,major,1
712,202400712,blob_GuiceComponentInjector.java,blob,Class,none,0
713,202400713,blob_EventFilter.java,blob,Class,none,0
714,202400714,blob_StagingItemReader.java,blob,Class,none,0
715,202400715,blob_AbstractReactiveMongoQuery.java,blob,Class,none,0
716,202400716,blob_JwtIssuerValidator.java,blob,Class,none,0
717,202400717,blob_DefaultCasDocumentProvider.java,blob,class,minor,1
718,202400718,blob_JSAMDEmitter.java,blob,class,critical,1
719,202400719,blob_AbstractChartIntSpinner.java,blob,Class,none,0
720,202400720,blob_CorePlugin.java,blob,class,major,1
721,202400721,blob_Leb128.java,blob,Class,none,0
722,202400722,blob_PropertyListRecord.java,blob,Class,none,0
723,202400723,blob_Butcher.java,blob,Class,none,0
724,202400724,blob_EndsWith.java,blob,Class,none,0
725,202400725,blob_SignatureHashBuilder.java,blob,class,minor,1
726,202400726,blob_PermissionsWS.java,blob,Class,none,0
727,202400727,blob_ChunkedArrayList.java,blob,Class,none,0
728,202400728,blob_EntryLogManagerBase.java,blob,Class,none,0
729,202400729,blob_MapJoinRowContainer.java,blob,Class,none,0
730,202400730,blob_CreateViewConstantAction.java,blob,Class,none,0
731,202400731,blob_AggregationHelper.java,blob,Class,none,0
732,202400732,blob_ChangeSet.java,blob,Class,none,0
733,202400733,blob_CloudOperationsImpl.java,blob,Class,none,0
734,202400734,blob_BasicAspectContextImpl.java,blob,Class,none,0
735,202400735,blob_FakeErrorBoxWidget.java,blob,Class,none,0
736,202400736,blob_JCARepositoryFactory.java,blob,Class,none,0
737,202400737,blob_FXScaleOptionTester.java,blob,Class,none,0
738,202400738,blob_ExampleResource.java,blob,Class,none,0
739,202400739,blob_RemoteClientActivator.java,blob,Class,none,0
740,202400740,blob_CFilterByEdgesAction.java,blob,Class,none,0
741,202400741,blob_SpringMetadata.java,blob,Class,none,0
742,202400742,blob_WizardUIInfoPage.java,blob,Class,none,0
743,202400743,blob_RealBufferedSink.java,blob,Class,none,0
744,202400744,blob_None.java,blob,Class,none,0
745,202400745,blob_JdtBasedConstructorScope.java,blob,Class,none,0
746,202400746,blob_ConfigurationException.java,blob,Class,none,0
747,202400747,blob_CallResolverDialog.java,blob,class,major,1
748,202400748,blob_DFA93.java,blob,Class,none,0
749,202400749,blob_UaServiceFaultException.java,blob,Class,none,0
750,202400750,blob_StringFunctions.java,blob,class,major,1
751,202400751,blob_OutgoingMessage.java,blob,Class,none,0
752,202400752,blob_CoordActionQueryExecutor.java,blob,class,major,1
753,202400753,blob_Crc64.java,blob,Class,none,0
754,202400754,blob_OffloadIndexBlock.java,blob,Class,none,0
755,202400755,blob_ClasspathUriUtil.java,blob,Class,none,0
756,202400756,blob_PortletModeDropDownTag.java,blob,Class,none,0
757,202400757,blob_ImportDsmlRunnable.java,blob,class,major,1
758,202400758,blob_IncludeTransform.java,blob,Class,none,0
759,202400759,blob_DumpConfigCommand.java,blob,Class,none,0
760,202400760,blob_KMSClientProvider.java,blob,Class,none,0
761,202400761,blob_AssemblerConfig.java,blob,Class,none,0
762,202400762,blob_ExecutorTransfer.java,blob,class,minor,1
763,202400763,blob_DTMDOMException.java,blob,Class,none,0
764,202400764,blob_RecoverPaymentBuilderService.java,blob,Class,none,0
765,202400765,blob_ServiceBinderImpl.java,blob,Class,none,0
766,202400766,blob_JmsConnectionConsumer.java,blob,Class,none,0
767,202400767,blob_StreamRecordComparator.java,blob,Class,none,0
768,202400768,blob_MavenResolverModule.java,blob,Class,none,0
769,202400769,blob_ImportHandler.java,blob,Class,none,0
770,202400770,blob_DelayedTimer.java,blob,Class,none,0
771,202400771,blob_FilterParams.java,blob,Class,none,0
772,202400772,blob_Indexer.java,blob,Class,none,0
773,202400773,blob_ContentProviderController.java,blob,Class,none,0
774,202400774,blob_Cause.java,blob,Class,none,0
775,202400775,blob_SetMonitorServiceConfigItem.java,blob,Class,none,0
776,202400776,blob_StartHandler.java,blob,Class,none,0
777,202400777,blob_GridMBeanServerData.java,blob,Class,none,0
778,202400778,blob_UpdateTaxGroupCommandHandler.java,blob,Class,none,0
779,202400779,blob_TableAliasImpl.java,blob,Class,none,0
780,202400780,blob_LazyOutputFormat.java,blob,Class,none,0
781,202400781,blob_JpaMigrateException.java,blob,Class,none,0
782,202400782,blob_GenericsUtils.java,blob,class,critical,1
783,202400783,blob_ResultSetWrapper.java,blob,Class,none,0
784,202400784,blob_JSONMaker.java,blob,Class,none,0
785,202400785,blob_CellRenderer.java,blob,Class,none,0
786,202400786,blob_DocumentHeaderHandler.java,blob,Class,none,0
787,202400787,blob_Logger.java,blob,class,minor,1
788,202400788,blob_ARecordPointable.java,blob,Class,none,0
789,202400789,blob_XelatexRunner.java,blob,Class,none,0
790,202400790,blob_DefaultClassLoader.java,blob,Class,none,0
791,202400791,blob_CounterMark.java,blob,Class,none,0
792,202400792,blob_SchedulerInfo.java,blob,Class,none,0
793,202400793,blob_AbstractActiveMQProducerResource.java,blob,Class,none,0
794,202400794,blob_ListCapabilitiesCmd.java,blob,Class,none,0
795,202400795,blob_TH.java,blob,Class,none,0
796,202400796,blob_ColorPaletteView.java,blob,Class,none,0
797,202400797,blob_ProgressDialog.java,blob,Class,none,0
798,202400798,blob_FriendlistFetcher.java,blob,Class,none,0
799,202400799,blob_Offloaders.java,blob,Class,none,0
800,202400800,blob_RhinoInterpreterFactory.java,blob,Class,none,0
801,202400801,blob_ExtTranslator.java,blob,Class,none,0
802,202400802,blob_LdapProtocolUtils.java,blob,class,minor,1
803,202400803,blob_NetMatcher.java,blob,Class,none,0
804,202400804,blob_DepositAccountAssembler.java,blob,class,major,1
805,202400805,blob_RegisterSetLatticeElement.java,blob,Class,none,0
806,202400806,blob_CreateProvisioningEntriesRequestCommandHandler.java,blob,Class,none,0
807,202400807,blob_SideEffectStep.java,blob,Class,none,0
808,202400808,blob_Basic.java,blob,Class,none,0
809,202400809,blob_TtyFilterOutputStream.java,blob,Class,none,0
810,202400810,blob_ExpressionNode.java,blob,Class,none,0
811,202400811,blob_SymbolComparator.java,blob,class,minor,1
812,202400812,blob_RefreshAuthorizationPolicyProtocolClientSideTranslatorPB.java,blob,Class,none,0
813,202400813,blob_ListElement.java,blob,class,major,1
814,202400814,blob_JavaTimeSupplementary_es_AR.java,blob,Class,none,0
815,202400815,blob_ImportFolderCollection.java,blob,Class,none,0
816,202400816,blob_CRSignatureSchemesUpdate.java,blob,Class,none,0
817,202400817,blob_HeaderParser.java,blob,class,major,1
